payment_id,loan_id,fecha_pago,monto_pagado,estado_pago,canal_pago
P5977931,L000085,2024-07-21,405.81,Vencido,Débito automático
P5572250,L000345,2024-07-21,3197.42,Pagado,Agencia
P6202210,L000542,2024-07-21,466.48,Pagado,Débito automático
P8060918,L000996,2024-07-21,257.71,Pagado,Agencia
P1715982,L001186,2024-07-21,612.3,Pagado,Agencia
P9769641,L001523,2024-07-21,2158.64,Pagado,Agencia
P4289394,L001616,2024-07-21,345.19,Pagado,Débito automático
P3564217,L000042,2024-07-22,3143.79,Pagado,Agencia
P6033115,L000096,2024-07-22,1237.37,Pagado,App
P3044276,L000521,2024-07-22,1419.92,Pagado,App
P9782613,L000529,2024-07-22,3593.86,Vencido,Débito automático
P2541912,L001755,2024-07-22,20526.27,Parcial,App
P3213134,L000963,2024-07-23,327.99,Pagado,Agencia
P8343630,L001310,2024-07-23,1391.77,Pagado,App
P1908116,L001762,2024-07-23,1338.62,Parcial,Agencia
P8351517,L000101,2024-07-24,423.68,Vencido,App
P8793853,L000163,2024-07-24,1533.74,Pagado,Débito automático
P1675419,L000203,2024-07-24,5662.24,Pagado,Débito automático
P7906258,L000285,2024-07-24,3222.92,Pagado,Agencia
P1813936,L000793,2024-07-24,1126.53,Pagado,App
P5450404,L001161,2024-07-24,1044.05,Vencido,Agencia
P1700837,L001445,2024-07-24,1027.33,Pagado,App
P8072684,L000200,2024-07-25,1719.91,Pagado,App
P5923149,L000538,2024-07-25,2871.33,Pagado,Agente
P9648751,L000636,2024-07-25,943.57,Pagado,Débito automático
P3345961,L000987,2024-07-25,410.58,Pagado,Agente
P6530541,L000405,2024-07-26,9383.16,Pagado,Agencia
P6499465,L001080,2024-07-26,2155.61,Pagado,Débito automático
P4855635,L001520,2024-07-26,1140.19,Pagado,App
P2446410,L001018,2024-07-27,511.58,Pagado,Débito automático
P6931382,L001589,2024-07-27,79.81,Pagado,Débito automático
P3266851,L001656,2024-07-27,67.13,Pagado,Agencia
P3741438,L000020,2024-07-28,4454.8,Pagado,Agencia
P6724909,L000218,2024-07-28,1336.61,Pagado,App
P2630611,L000358,2024-07-28,1365.83,Pagado,Agente
P6276177,L000819,2024-07-28,795.91,Pagado,Débito automático
P1698108,L000929,2024-07-28,401.43,Pagado,Agente
P9234347,L001602,2024-07-28,3112.89,Pagado,Débito automático
P2458591,L000003,2024-07-29,10383.56,Pagado,Agencia
P1527021,L000056,2024-07-29,3942.8,Pagado,App
P2500901,L000690,2024-07-29,334.62,Pagado,App
P6837206,L000911,2024-07-29,12177.55,Pagado,App
P8610879,L000358,2024-07-30,2154.07,Pagado,App
P3947669,L000438,2024-07-30,98.93,Pagado,Débito automático
P9944387,L000659,2024-07-30,1245.21,Parcial,App
P7820148,L001075,2024-07-30,64.55,Pagado,Agencia
P4763253,L001391,2024-07-30,2273.39,Pagado,App
P8718703,L001606,2024-07-30,3122.61,Pagado,Débito automático
P6307805,L000092,2024-07-31,96.44,Parcial,Agencia
P6578736,L000533,2024-07-31,6944.46,Pagado,Débito automático
P2838859,L000644,2024-07-31,155.19,Parcial,Débito automático
P2565985,L000964,2024-07-31,6993.62,Parcial,Débito automático
P3579573,L001427,2024-07-31,48.52,Pagado,Agencia
P1387572,L001644,2024-07-31,10055.68,Pagado,App
P6557278,L000644,2024-08-01,192.93,Pagado,App
P1287605,L000804,2024-08-01,843.73,Pagado,Débito automático
P8768911,L000880,2024-08-01,519.52,Pagado,App
P1155809,L000974,2024-08-01,1150.75,Pagado,Agente
P1748547,L001178,2024-08-01,748.48,Pagado,Agente
P3646552,L000101,2024-08-02,314.18,Pagado,Agencia
P5286905,L000436,2024-08-02,12396.51,Pagado,Agencia
P1994652,L000946,2024-08-02,171.37,Vencido,App
P4540415,L000265,2024-08-03,5928.08,Pagado,Agente
P9705660,L000593,2024-08-03,4362.85,Pagado,Agente
P5174559,L001275,2024-08-03,2129.18,Parcial,Agente
P7812810,L000141,2024-08-04,1792.71,Parcial,Agencia
P9249789,L000283,2024-08-04,703.81,Pagado,Agencia
P1760793,L000356,2024-08-04,748.62,Vencido,Agente
P7738019,L000389,2024-08-04,4165.85,Pagado,Agente
P2258076,L001092,2024-08-04,189.56,Pagado,App
P7027229,L001284,2024-08-04,4950.54,Pagado,Débito automático
P8536477,L000006,2024-08-05,336.61,Pagado,Agencia
P6902401,L000239,2024-08-05,1182.45,Parcial,App
P9788815,L001027,2024-08-05,784.58,Pagado,Agencia
P5614002,L000395,2024-08-06,1260.82,Pagado,Débito automático
P6056977,L000435,2024-08-06,4997.23,Parcial,App
P3966618,L001266,2024-08-06,1619.82,Parcial,Agencia
P1078335,L001271,2024-08-06,695.4,Pagado,App
P5776085,L001673,2024-08-06,6187.01,Pagado,Débito automático
P9852897,L000050,2024-08-07,4288.29,Pagado,Débito automático
P5988757,L000264,2024-08-07,6931.45,Pagado,App
P8639414,L000308,2024-08-07,682.62,Pagado,Débito automático
P6733317,L000494,2024-08-07,289.14,Pagado,Agencia
P5951043,L001105,2024-08-07,643.19,Vencido,Agente
P4190481,L001591,2024-08-07,4017.55,Parcial,App
P6229731,L000052,2024-08-08,48.4,Pagado,App
P8190929,L000197,2024-08-08,10565.86,Pagado,App
P8783840,L000465,2024-08-08,3297.75,Pagado,App
P7423230,L000561,2024-08-08,2391.12,Pagado,Débito automático
P4484526,L001301,2024-08-08,117.67,Pagado,App
P5682726,L001402,2024-08-08,394.25,Pagado,Agencia
P5528994,L001615,2024-08-08,97.2,Pagado,Agencia
P9436429,L000087,2024-08-09,2017.33,Pagado,App
P1102438,L000418,2024-08-09,800.65,Vencido,Agencia
P9639932,L000605,2024-08-09,42.26,Parcial,Débito automático
P1517059,L001441,2024-08-09,1130.52,Parcial,Agente
P5806156,L001560,2024-08-09,4049.0,Pagado,Agencia
P8945036,L000205,2024-08-10,2153.94,Pagado,Agencia
P9537455,L000298,2024-08-10,4443.38,Pagado,Agencia
P6176450,L000613,2024-08-10,2630.87,Pagado,Agente
P9315137,L000756,2024-08-10,1576.77,Pagado,Débito automático
P7366205,L000021,2024-08-11,4093.81,Pagado,App
P2871534,L000038,2024-08-11,935.31,Pagado,Agencia
P8711874,L000659,2024-08-11,1254.3,Parcial,Débito automático
P6541407,L000683,2024-08-11,7018.83,Parcial,Agencia
P6212643,L001051,2024-08-11,3328.86,Parcial,Agencia
P5505722,L001179,2024-08-11,1235.18,Parcial,Agencia
P3766286,L001285,2024-08-11,1329.14,Pagado,Débito automático
P7115185,L001460,2024-08-11,540.06,Pagado,App
P4533779,L000105,2024-08-12,648.99,Pagado,App
P7010308,L000378,2024-08-12,2403.99,Pagado,App
P3193891,L000605,2024-08-12,30.97,Pagado,Agente
P3533857,L000795,2024-08-12,1609.68,Pagado,Agencia
P4724560,L000879,2024-08-12,683.12,Pagado,Agente
P6020671,L000979,2024-08-12,936.4,Pagado,Agencia
P3066235,L000985,2024-08-12,1289.4,Parcial,Agencia
P8026730,L001297,2024-08-12,106.72,Pagado,Agencia
P3036124,L000578,2024-08-13,7613.22,Pagado,Débito automático
P2373555,L000719,2024-08-13,2523.02,Pagado,App
P3290672,L000922,2024-08-13,1594.38,Pagado,App
P1982997,L001115,2024-08-13,1683.26,Vencido,Débito automático
P7960815,L000512,2024-08-14,2090.34,Pagado,App
P2429098,L000263,2024-08-15,1642.22,Pagado,Agencia
P4027557,L000551,2024-08-15,756.67,Parcial,Agencia
P2421022,L000846,2024-08-15,1103.76,Pagado,Débito automático
P2860938,L001130,2024-08-15,1076.42,Pagado,Débito automático
P7524435,L001391,2024-08-15,1482.71,Pagado,App
P9113963,L001576,2024-08-16,1847.22,Pagado,App
P1308508,L001796,2024-08-16,3549.96,Pagado,App
P4586084,L000079,2024-08-17,929.04,Pagado,Agente
P2664863,L000264,2024-08-17,7520.35,Pagado,Débito automático
P4340845,L000155,2024-08-18,710.32,Pagado,Agencia
P2247057,L000793,2024-08-18,979.07,Pagado,App
P5629871,L000850,2024-08-18,491.39,Pagado,App
P2812519,L001148,2024-08-18,45.48,Pagado,Débito automático
P5189194,L001594,2024-08-18,858.38,Pagado,App
P6759137,L001792,2024-08-18,542.3,Pagado,Débito automático
P8691649,L001065,2024-08-19,175.59,Pagado,Débito automático
P8297801,L001067,2024-08-19,4611.18,Vencido,Débito automático
P2512732,L001571,2024-08-19,246.6,Pagado,App
P4119515,L001677,2024-08-19,133.34,Pagado,App
P9428900,L001767,2024-08-19,2815.6,Pagado,App
P3871230,L000020,2024-08-20,4624.74,Pagado,App
P2803501,L000619,2024-08-20,1474.16,Pagado,Agente
P1567468,L000793,2024-08-20,1274.4,Pagado,Débito automático
P2470159,L001167,2024-08-20,477.54,Pagado,Agente
P7855954,L001537,2024-08-20,4411.49,Pagado,App
P9990305,L000242,2024-08-21,5848.35,Pagado,Débito automático
P4546989,L000815,2024-08-21,2998.79,Pagado,Agencia
P2786185,L001573,2024-08-21,3739.05,Pagado,Agencia
P5013879,L000172,2024-08-22,1122.14,Pagado,Agencia
P1135861,L000338,2024-08-22,3378.13,Pagado,App
P3652149,L000601,2024-08-22,1588.57,Pagado,Débito automático
P3022334,L001761,2024-08-22,1772.31,Vencido,Agente
P2161193,L000049,2024-08-23,429.68,Pagado,Débito automático
P1701771,L000113,2024-08-23,1453.37,Pagado,App
P9179730,L000231,2024-08-23,19166.41,Pagado,Débito automático
P9826250,L000380,2024-08-23,577.01,Parcial,Agente
P4985095,L000500,2024-08-23,2570.28,Pagado,Débito automático
P8487220,L000574,2024-08-23,2426.8,Pagado,Agente
P7528964,L000822,2024-08-23,332.19,Pagado,Agencia
P1300582,L001275,2024-08-23,2135.35,Pagado,Agencia
P1662507,L001709,2024-08-23,297.67,Parcial,Agencia
P9222379,L001712,2024-08-23,877.55,Parcial,Agencia
P1621086,L000313,2024-08-24,13353.54,Pagado,Débito automático
P1707762,L001697,2024-08-24,3667.95,Pagado,App
P9361353,L000298,2024-08-25,5582.56,Pagado,Agente
P2455218,L000704,2024-08-25,713.82,Pagado,App
P2718262,L000931,2024-08-25,5940.34,Pagado,Agencia
P7019382,L001122,2024-08-25,9368.85,Pagado,Débito automático
P8004117,L001380,2024-08-25,711.95,Vencido,Agencia
P5819919,L001586,2024-08-25,1093.57,Pagado,Agente
P9196976,L000234,2024-08-26,2617.66,Pagado,Agente
P4771676,L000271,2024-08-26,301.68,Pagado,App
P6561547,L001201,2024-08-26,1063.83,Parcial,Agencia
P6084418,L001203,2024-08-26,681.38,Pagado,Agente
P5928878,L001257,2024-08-26,919.12,Pagado,App
P9693169,L001563,2024-08-26,1374.63,Pagado,Agencia
P4213524,L000242,2024-08-27,6398.15,Vencido,App
P7268384,L000717,2024-08-27,789.99,Pagado,App
P9342928,L000779,2024-08-27,1806.55,Vencido,App
P6757387,L001255,2024-08-27,2570.02,Pagado,App
P9971338,L001290,2024-08-27,9024.88,Pagado,Agencia
P3331501,L001496,2024-08-27,1846.53,Pagado,Agente
P7953166,L000158,2024-08-28,119.9,Parcial,Débito automático
P3273137,L000854,2024-08-28,1197.21,Pagado,App
P8356053,L000866,2024-08-28,1355.39,Parcial,Débito automático
P4728795,L001259,2024-08-28,1880.47,Pagado,Agencia
P3171071,L001269,2024-08-28,6352.85,Pagado,Agencia
P9994347,L001540,2024-08-28,1261.51,Pagado,App
P7462506,L000132,2024-08-29,11266.19,Parcial,Débito automático
P7681351,L000862,2024-08-29,3423.8,Pagado,App
P9211754,L000949,2024-08-29,1072.27,Parcial,App
P5596579,L001222,2024-08-29,1815.56,Pagado,App
P3477610,L001792,2024-08-29,493.79,Pagado,Agencia
P5585666,L000826,2024-08-30,325.16,Pagado,Débito automático
P4886793,L001564,2024-08-30,1010.95,Pagado,Agente
P6775539,L001231,2024-08-31,3931.23,Pagado,Débito automático
P6960666,L001260,2024-08-31,2830.93,Pagado,Agencia
P4567281,L000026,2024-09-01,847.19,Pagado,App
P2876828,L000043,2024-09-01,1772.21,Pagado,App
P7121355,L000343,2024-09-01,1127.84,Pagado,Agente
P2436363,L000529,2024-09-01,2126.0,Pagado,Débito automático
P4123902,L000699,2024-09-01,396.36,Pagado,App
P7864256,L000867,2024-09-01,1011.45,Pagado,App
P8351152,L001325,2024-09-01,809.19,Parcial,App
P9945709,L001425,2024-09-01,1103.7,Pagado,Agente
P2468357,L001430,2024-09-01,1015.12,Pagado,Agencia
P6098672,L001734,2024-09-01,6022.1,Pagado,App
P1120642,L000056,2024-09-02,3271.71,Pagado,Agencia
P3753418,L000982,2024-09-02,301.46,Pagado,Débito automático
P3237608,L001372,2024-09-02,306.58,Pagado,Débito automático
P6787592,L000882,2024-09-03,102.09,Pagado,Débito automático
P8628527,L000955,2024-09-03,7573.23,Pagado,Débito automático
P2698824,L001160,2024-09-03,2945.31,Vencido,App
P6246354,L001309,2024-09-03,10705.62,Parcial,Agencia
P2615677,L001625,2024-09-03,709.64,Pagado,Agencia
P4497162,L001696,2024-09-03,6181.91,Pagado,Débito automático
P7455324,L000033,2024-09-04,83.03,Parcial,Débito automático
P3710343,L000042,2024-09-04,3542.2,Pagado,Débito automático
P3135534,L000138,2024-09-04,745.9,Pagado,Agencia
P5280137,L001034,2024-09-04,1224.56,Pagado,Débito automático
P5443951,L000029,2024-09-05,2092.35,Pagado,Agencia
P3167376,L000438,2024-09-05,68.94,Pagado,Débito automático
P3801173,L001026,2024-09-05,2401.3,Pagado,Débito automático
P7066680,L001609,2024-09-05,153.28,Pagado,App
P7254683,L001046,2024-09-06,2429.4,Pagado,Débito automático
P2256030,L001334,2024-09-06,6193.24,Pagado,Agencia
P2451316,L001441,2024-09-06,1006.74,Pagado,Agencia
P7345333,L001520,2024-09-06,1027.77,Pagado,Débito automático
P7231035,L001704,2024-09-06,8222.03,Pagado,Débito automático
P4486102,L000265,2024-09-07,3695.68,Pagado,Agente
P7309161,L000863,2024-09-07,650.26,Pagado,App
P4772246,L000927,2024-09-07,350.47,Pagado,App
P3191007,L000960,2024-09-07,149.07,Pagado,App
P2498202,L001259,2024-09-07,1896.22,Vencido,Agente
P6297082,L001585,2024-09-07,4874.34,Pagado,App
P1219548,L001729,2024-09-07,2063.68,Pagado,Agencia
P4214348,L000069,2024-09-08,5641.04,Pagado,App
P4218542,L000138,2024-09-08,416.72,Pagado,Agente
P2860421,L000429,2024-09-08,2191.79,Pagado,Agencia
P5727345,L000503,2024-09-08,1024.72,Pagado,Agencia
P5163551,L000987,2024-09-08,376.13,Pagado,App
P3239990,L001066,2024-09-08,1790.48,Pagado,App
P4197911,L000300,2024-09-09,1251.97,Pagado,App
P2724773,L000458,2024-09-09,3776.03,Pagado,App
P5780297,L000500,2024-09-09,3257.61,Pagado,App
P3376915,L000884,2024-09-09,2171.83,Pagado,Agencia
P3289279,L001135,2024-09-09,1299.97,Parcial,Débito automático
P3983202,L001378,2024-09-09,458.04,Pagado,Agencia
P2603125,L001646,2024-09-09,4716.21,Pagado,Agencia
P9478454,L000006,2024-09-10,362.19,Pagado,Débito automático
P2065818,L000033,2024-09-10,95.05,Vencido,Agente
P6045519,L000758,2024-09-10,625.57,Pagado,Agencia
P2866934,L001793,2024-09-10,285.51,Vencido,Agencia
P4093109,L000258,2024-09-11,1902.41,Pagado,Agencia
P6991041,L000533,2024-09-11,5860.44,Parcial,Agente
P9714828,L000971,2024-09-11,648.81,Pagado,Agencia
P7046090,L001222,2024-09-11,2206.41,Pagado,App
P6777340,L001551,2024-09-11,14991.29,Vencido,App
P3641282,L000088,2024-09-12,2619.9,Pagado,Débito automático
P7421134,L001102,2024-09-12,2693.28,Pagado,Agencia
P4754238,L001240,2024-09-12,513.55,Pagado,Débito automático
P1873883,L001700,2024-09-12,3357.7,Pagado,Débito automático
P3883553,L000449,2024-09-13,4102.41,Vencido,App
P8548448,L000564,2024-09-13,252.48,Pagado,Agencia
P1497036,L000826,2024-09-13,471.59,Pagado,App
P7375341,L000836,2024-09-13,668.85,Pagado,Agente
P9499549,L000874,2024-09-13,1061.61,Pagado,Débito automático
P9998515,L001706,2024-09-13,925.23,Pagado,Agencia
P4716988,L000384,2024-09-14,603.44,Pagado,App
P6005700,L000738,2024-09-14,1748.74,Parcial,Débito automático
P7294347,L000949,2024-09-14,846.63,Pagado,Agencia
P9977469,L001664,2024-09-14,663.56,Pagado,Agencia
P4875838,L001735,2024-09-14,15745.51,Pagado,App
P1110206,L001749,2024-09-14,2324.52,Pagado,Agencia
P1615675,L000286,2024-09-15,44.21,Pagado,App
P3050700,L000405,2024-09-15,8563.52,Pagado,App
P6755892,L000894,2024-09-15,3006.82,Pagado,Débito automático
P3151093,L001454,2024-09-15,655.49,Pagado,App
P4845464,L001593,2024-09-15,1031.43,Pagado,App
P6161977,L000644,2024-09-16,203.03,Parcial,App
P1431773,L001170,2024-09-16,468.36,Pagado,Agente
P6013906,L001182,2024-09-16,3282.01,Parcial,App
P2782809,L001298,2024-09-16,120.45,Pagado,Agencia
P5569244,L000103,2024-09-17,926.41,Parcial,Agencia
P7917152,L000120,2024-09-17,651.71,Pagado,App
P1272124,L000783,2024-09-17,1302.6,Parcial,Agencia
P5713268,L001115,2024-09-17,1659.16,Parcial,Agente
P5895783,L001171,2024-09-17,4331.18,Pagado,Agencia
P6639966,L001770,2024-09-17,3670.99,Pagado,App
P2036128,L000721,2024-09-18,1560.78,Vencido,App
P6005578,L001263,2024-09-18,1509.88,Pagado,Agencia
P4068080,L001602,2024-09-18,4384.09,Pagado,Agencia
P7892225,L000405,2024-09-19,6885.98,Pagado,App
P8986040,L000812,2024-09-19,646.18,Pagado,Agencia
P6395626,L001113,2024-09-19,212.19,Pagado,App
P9517169,L000042,2024-09-20,3896.66,Pagado,Débito automático
P7076506,L000221,2024-09-20,316.28,Pagado,Débito automático
P9507186,L000471,2024-09-20,5175.54,Pagado,Agente
P7946088,L001151,2024-09-20,1218.24,Pagado,App
P4925917,L000501,2024-09-21,8879.71,Pagado,Agencia
P2525747,L000723,2024-09-21,114.08,Pagado,Débito automático
P7992286,L001210,2024-09-21,279.62,Parcial,App
P7677903,L000566,2024-09-22,355.19,Vencido,Débito automático
P4834713,L001614,2024-09-22,1164.25,Pagado,Agencia
P8284023,L001700,2024-09-22,2333.81,Parcial,App
P3329349,L000847,2024-09-23,555.35,Parcial,Agencia
P2188301,L000975,2024-09-23,5116.43,Pagado,Agente
P5529464,L001295,2024-09-23,1764.8,Parcial,App
P9694039,L001606,2024-09-23,1516.34,Pagado,App
P1890622,L001798,2024-09-23,115.17,Pagado,App
P7982241,L000263,2024-09-24,1035.03,Pagado,Débito automático
P9902071,L000457,2024-09-24,1160.83,Pagado,Agencia
P1801102,L000521,2024-09-24,1715.08,Pagado,App
P1434753,L000568,2024-09-24,719.71,Pagado,App
P2637842,L000886,2024-09-24,2124.19,Pagado,App
P1915518,L000992,2024-09-24,5374.16,Parcial,Débito automático
P1633429,L001559,2024-09-24,4073.12,Pagado,App
P8333427,L001668,2024-09-24,2104.68,Pagado,Agente
P5077673,L001792,2024-09-24,784.55,Pagado,Agencia
P5137094,L000853,2024-09-25,613.83,Pagado,Débito automático
P2476728,L001338,2024-09-25,497.46,Pagado,Agencia
P6447428,L001755,2024-09-25,27900.05,Pagado,Débito automático
P2530793,L000283,2024-09-26,650.04,Pagado,Débito automático
P8608449,L000399,2024-09-26,2628.26,Pagado,Débito automático
P8669093,L000522,2024-09-26,794.05,Pagado,App
P8751982,L000898,2024-09-26,1281.2,Pagado,Débito automático
P6402667,L001721,2024-09-26,5352.1,Pagado,Débito automático
P7829332,L000062,2024-09-27,3802.61,Pagado,Agencia
P9196204,L000106,2024-09-27,1782.07,Pagado,Agencia
P6472441,L000135,2024-09-27,5952.15,Pagado,Agente
P9147720,L000191,2024-09-27,1551.45,Pagado,Débito automático
P5163953,L000263,2024-09-27,1371.1,Pagado,Débito automático
P8132648,L000270,2024-09-27,4253.38,Parcial,Débito automático
P1771600,L000322,2024-09-27,1277.33,Pagado,App
P7224540,L000358,2024-09-27,2287.87,Pagado,App
P8956894,L000402,2024-09-27,3309.56,Pagado,App
P9595744,L000429,2024-09-27,2395.28,Pagado,Agente
P9646701,L000542,2024-09-27,422.7,Vencido,Agencia
P6299951,L001538,2024-09-27,14193.94,Pagado,Agencia
P6097514,L000262,2024-09-28,593.77,Pagado,Agencia
P5951131,L000344,2024-09-28,2468.5,Pagado,App
P9437374,L000505,2024-09-28,5477.75,Pagado,App
P9430135,L001605,2024-09-28,536.36,Parcial,Débito automático
P2921542,L000209,2024-09-29,723.11,Parcial,Agencia
P2683838,L000313,2024-09-29,15369.7,Pagado,Agencia
P8203947,L000987,2024-09-29,346.5,Pagado,App
P3535551,L001180,2024-09-29,1174.71,Parcial,Agencia
P9381860,L001617,2024-09-29,154.27,Pagado,App
P7005628,L001738,2024-09-29,4573.24,Pagado,App
P5651899,L000374,2024-09-30,2063.93,Pagado,App
P9035982,L000389,2024-09-30,5051.42,Pagado,App
P2022699,L000754,2024-09-30,2990.61,Parcial,Agencia
P7849452,L000757,2024-09-30,4719.93,Pagado,Débito automático
P2459332,L000934,2024-09-30,1337.76,Pagado,App
P5780177,L000988,2024-09-30,1209.09,Pagado,Agente
P1213899,L001302,2024-09-30,441.79,Pagado,Agencia
P2923047,L001449,2024-09-30,1581.39,Pagado,App
P3641484,L001565,2024-09-30,2858.43,Pagado,Débito automático
P6770619,L000010,2024-10-01,2674.94,Pagado,Débito automático
P9526867,L000300,2024-10-01,1001.13,Vencido,App
P8121922,L000549,2024-10-01,1501.34,Parcial,App
P2615878,L000807,2024-10-01,3790.81,Pagado,Agente
P5203716,L001385,2024-10-01,1732.98,Parcial,Agencia
P2971598,L001527,2024-10-01,136.51,Pagado,Agente
P5773013,L001571,2024-10-01,192.25,Pagado,App
P6379509,L001676,2024-10-01,255.05,Pagado,Agencia
P1626991,L001757,2024-10-01,1991.48,Pagado,Agente
P2670586,L000961,2024-10-02,609.61,Pagado,App
P7024901,L001111,2024-10-02,132.28,Vencido,Débito automático
P2887752,L001190,2024-10-02,1104.17,Parcial,App
P3010177,L001263,2024-10-02,1215.67,Pagado,App
P6569946,L000313,2024-10-03,16679.45,Pagado,App
P3306314,L000686,2024-10-03,1243.56,Pagado,App
P3300647,L000979,2024-10-03,1506.91,Pagado,Agencia
P9582968,L001297,2024-10-03,160.27,Pagado,App
P2597897,L001330,2024-10-03,1505.89,Pagado,App
P7777264,L001572,2024-10-03,609.86,Pagado,Agencia
P7136825,L001660,2024-10-03,4166.48,Pagado,Débito automático
P8318550,L000443,2024-10-04,1363.99,Pagado,Agencia
P9192588,L000791,2024-10-04,4565.48,Pagado,Débito automático
P6080688,L000868,2024-10-04,2050.32,Pagado,App
P7739741,L001201,2024-10-04,1318.93,Pagado,App
P5076817,L000061,2024-10-05,530.92,Pagado,Agente
P6284972,L001070,2024-10-05,15017.46,Pagado,App
P6900247,L001123,2024-10-05,4009.1,Pagado,Débito automático
P5560602,L001314,2024-10-05,775.79,Pagado,Débito automático
P1852264,L000106,2024-10-06,3069.03,Pagado,Agente
P3500715,L000109,2024-10-06,1242.79,Pagado,Débito automático
P4240180,L000125,2024-10-06,381.75,Pagado,App
P2232969,L000391,2024-10-06,802.27,Pagado,App
P4350371,L000505,2024-10-06,4585.35,Parcial,Débito automático
