tx_id,cliente_id,monto,canal,fecha_hora,comercio,tipo_tx
TX0001726,C00095,1236.49,App,2026-01-30 00:19:00,Retail,Retiro
TX0001727,C00063,295.37,Web,2026-03-13 14:46:00,Gasolinera,Retiro
TX0001728,C00086,1738.2,App,2026-03-25 23:29:00,Gasolinera,Compra
TX0001729,C00172,303.84,App,2026-02-06 11:14:00,Supermercado,Retiro
TX0001730,C00126,439.62,App,2026-02-09 05:55:00,Retail,Compra
TX0001731,C00042,441.23,App,2026-02-03 20:54:00,Restaurante,Compra
TX0001732,C00249,567.91,POS,2026-02-09 10:08:00,Retail,Retiro
TX0001733,C00067,142.65,App,2026-02-20 01:06:00,Supermercado,Compra
TX0001734,C00292,278.89,POS,2026-03-04 13:50:00,Farmacia,Compra
TX0001735,C00438,237.83,App,2026-04-07 17:48:00,Servicios,Transferencia
TX0001736,C00063,2316.83,POS,2026-02-15 03:18:00,Viajes,Transferencia
TX0001737,C00424,833.47,App,2026-03-09 12:24:00,Restaurante,Transferencia
TX0001738,C00068,1434.27,App,2026-03-03 18:51:00,Supermercado,Compra
TX0001739,C00196,274.63,POS,2026-01-25 12:28:00,Restaurante,Pago
TX0001740,C00194,128.39,POS,2026-04-14 21:55:00,Viajes,Compra
TX0001741,C00244,393.34,ATM,2026-04-18 12:13:00,Restaurante,Pago
TX0001742,C00110,233.04,Web,2026-03-22 13:15:00,Servicios,Transferencia
TX0001743,C00170,654.06,Web,2026-02-09 21:38:00,Restaurante,Retiro
TX0001744,C00087,1456.45,ATM,2026-04-02 18:36:00,Ecommerce,Transferencia
TX0001745,C00042,407.73,App,2026-03-03 13:23:00,Supermercado,Compra
TX0001746,C00421,1405.6,POS,2026-02-12 18:47:00,Ecommerce,Retiro
TX0001747,C00006,648.25,App,2026-04-15 08:47:00,Viajes,Compra
TX0001748,C00174,188.33,POS,2026-04-21 23:12:00,Ecommerce,Transferencia
TX0001749,C00331,498.95,Web,2026-04-06 18:12:00,Ecommerce,Compra
TX0001750,C00289,34.75,POS,2026-01-30 19:10:00,Restaurante,Pago
TX0001751,C00075,120.33,ATM,2026-04-16 15:30:00,Retail,Transferencia
TX0001752,C00392,276.8,POS,2026-02-03 14:04:00,Ecommerce,Compra
TX0001753,C00015,1666.09,POS,2026-03-20 02:22:00,Servicios,Transferencia
TX0001754,C00439,1916.02,Web,2026-03-24 08:24:00,Retail,Compra
TX0001755,C00370,1319.43,POS,2026-02-24 16:33:00,Ecommerce,Pago
TX0001756,C00166,552.11,App,2026-03-04 00:01:00,Restaurante,Compra
TX0001757,C00061,1306.52,App,2026-02-09 17:04:00,Restaurante,Compra
TX0001758,C00409,1171.26,Web,2026-03-20 16:45:00,Servicios,Transferencia
TX0001759,C00082,1264.2,App,2026-03-09 14:08:00,Servicios,Pago
TX0001760,C00270,1594.29,App,2026-03-04 22:58:00,Viajes,Transferencia
TX0001761,C00351,1613.5,App,2026-02-14 09:22:00,Ecommerce,Pago
TX0001762,C00337,1757.65,POS,2026-03-29 04:27:00,Gasolinera,Pago
TX0001763,C00192,63.07,ATM,2026-04-02 05:05:00,Viajes,Transferencia
TX0001764,C00211,922.19,POS,2026-03-10 20:22:00,Viajes,Transferencia
TX0001765,C00357,409.11,POS,2026-03-29 01:51:00,Restaurante,Compra
TX0001766,C00343,57.62,App,2026-02-28 17:40:00,Farmacia,Transferencia
TX0001767,C00278,940.62,POS,2026-04-16 23:52:00,Retail,Pago
TX0001768,C00295,227.19,App,2026-01-24 12:22:00,Gasolinera,Pago
TX0001769,C00257,639.66,POS,2026-02-19 05:19:00,Retail,Retiro
TX0001770,C00027,2621.52,POS,2026-02-11 00:44:00,Ecommerce,Compra
TX0001771,C00397,553.63,App,2026-02-22 10:04:00,Gasolinera,Pago
TX0001772,C00028,525.24,Web,2026-03-28 00:33:00,Farmacia,Pago
TX0001773,C00227,84.23,ATM,2026-04-12 09:39:00,Ecommerce,Compra
TX0001774,C00403,723.0,Web,2026-03-10 20:18:00,Ecommerce,Pago
TX0001775,C00325,120.76,ATM,2026-02-11 15:44:00,Ecommerce,Compra
TX0001776,C00073,858.98,App,2026-03-16 23:47:00,Retail,Pago
TX0001777,C00244,327.09,App,2026-02-28 19:12:00,Viajes,Retiro
TX0001778,C00314,353.81,POS,2026-03-24 08:24:00,Ecommerce,Pago
TX0001779,C00187,1640.86,POS,2026-03-14 17:55:00,Restaurante,Pago
TX0001780,C00379,1141.45,Web,2026-03-31 20:27:00,Retail,Compra
TX0001781,C00268,653.1,POS,2026-02-11 02:32:00,Gasolinera,Compra
TX0001782,C00068,1239.02,Web,2026-02-22 03:32:00,Retail,Compra
TX0001783,C00398,85.66,App,2026-03-09 20:20:00,Retail,Retiro
TX0001784,C00031,209.38,POS,2026-03-07 02:48:00,Ecommerce,Compra
TX0001785,C00120,230.4,Web,2026-03-02 18:53:00,Servicios,Compra
TX0001786,C00368,742.36,POS,2026-04-12 21:16:00,Gasolinera,Retiro
TX0001787,C00150,671.03,App,2026-04-21 00:26:00,Gasolinera,Transferencia
TX0001788,C00029,16.28,POS,2026-02-06 11:36:00,Farmacia,Compra
TX0001789,C00413,1974.98,ATM,2026-02-18 00:26:00,Viajes,Compra
TX0001790,C00381,224.14,App,2026-04-17 18:58:00,Ecommerce,Transferencia
TX0001791,C00374,1275.69,App,2026-03-22 10:35:00,Retail,Pago
TX0001792,C00292,466.17,ATM,2026-03-20 04:02:00,Gasolinera,Transferencia
TX0001793,C00017,1907.9,ATM,2026-03-07 02:01:00,Servicios,Compra
TX0001794,C00042,221.34,App,2026-03-08 23:23:00,Gasolinera,Compra
TX0001795,C00149,411.88,App,2026-04-07 20:22:00,Retail,Compra
TX0001796,C00244,203.15,App,2026-02-26 22:18:00,Ecommerce,Compra
TX0001797,C00426,161.65,App,2026-02-04 14:32:00,Retail,Compra
TX0001798,C00128,873.98,App,2026-04-19 06:47:00,Retail,Transferencia
TX0001799,C00213,265.61,POS,2026-02-17 20:52:00,Gasolinera,Transferencia
TX0001800,C00065,1334.7,Web,2026-04-18 18:53:00,Farmacia,Retiro
TX0001801,C00433,975.92,App,2026-04-13 20:09:00,Supermercado,Transferencia
TX0001802,C00349,87.72,ATM,2026-02-06 18:09:00,Viajes,Pago
TX0001803,C00213,293.74,POS,2026-04-14 15:42:00,Viajes,Transferencia
TX0001804,C00122,314.34,POS,2026-04-06 04:13:00,Restaurante,Transferencia
TX0001805,C00404,331.3,POS,2026-04-20 23:17:00,Servicios,Pago
TX0001806,C00394,176.23,App,2026-02-21 10:16:00,Gasolinera,Retiro
TX0001807,C00268,488.14,POS,2026-04-01 04:39:00,Ecommerce,Compra
TX0001808,C00182,16.13,POS,2026-03-08 11:37:00,Supermercado,Transferencia
TX0001809,C00419,1847.87,ATM,2026-04-22 21:10:00,Ecommerce,Retiro
TX0001810,C00097,209.23,App,2026-03-18 17:39:00,Farmacia,Compra
TX0001811,C00080,549.27,POS,2026-04-15 17:21:00,Retail,Pago
TX0001812,C00401,2360.1,POS,2026-02-12 19:16:00,Supermercado,Retiro
TX0001813,C00323,527.2,POS,2026-03-22 23:46:00,Ecommerce,Compra
TX0001814,C00133,217.81,Web,2026-02-24 13:52:00,Farmacia,Pago
TX0001815,C00431,132.65,POS,2026-03-14 22:22:00,Viajes,Compra
TX0001816,C00288,898.43,Web,2026-03-24 17:20:00,Gasolinera,Transferencia
TX0001817,C00185,626.86,ATM,2026-04-01 15:05:00,Restaurante,Transferencia
TX0001818,C00280,1388.08,POS,2026-02-16 13:05:00,Farmacia,Transferencia
TX0001819,C00041,108.88,POS,2026-01-24 09:44:00,Gasolinera,Transferencia
TX0001820,C00160,134.4,POS,2026-02-12 01:53:00,Viajes,Compra
TX0001821,C00126,297.45,POS,2026-04-05 04:44:00,Retail,Compra
TX0001822,C00011,216.69,App,2026-02-21 13:00:00,Farmacia,Transferencia
TX0001823,C00141,307.99,ATM,2026-04-22 08:28:00,Supermercado,Compra
TX0001824,C00126,185.64,POS,2026-03-31 02:26:00,Servicios,Compra
TX0001825,C00393,87.61,POS,2026-03-07 22:34:00,Servicios,Compra
TX0001826,C00345,2604.88,Web,2026-02-07 09:23:00,Supermercado,Retiro
TX0001827,C00066,1602.64,POS,2026-04-04 13:57:00,Servicios,Compra
TX0001828,C00027,556.72,App,2026-02-11 02:01:00,Farmacia,Retiro
TX0001829,C00327,2322.7,App,2026-03-30 10:53:00,Farmacia,Retiro
TX0001830,C00019,821.8,Web,2026-03-14 03:59:00,Ecommerce,Compra
TX0001831,C00079,545.99,App,2026-02-02 17:27:00,Farmacia,Pago
TX0001832,C00181,123.7,ATM,2026-02-15 15:31:00,Restaurante,Compra
TX0001833,C00449,388.52,POS,2026-03-07 15:22:00,Gasolinera,Transferencia
TX0001834,C00103,396.16,Web,2026-02-12 14:24:00,Retail,Pago
TX0001835,C00167,210.37,POS,2026-03-15 17:08:00,Supermercado,Compra
TX0001836,C00047,644.4,POS,2026-02-09 11:55:00,Gasolinera,Compra
TX0001837,C00155,1636.93,Web,2026-03-21 15:16:00,Restaurante,Transferencia
TX0001838,C00165,567.28,App,2026-03-28 03:45:00,Restaurante,Pago
TX0001839,C00067,119.93,App,2026-02-07 20:52:00,Viajes,Compra
TX0001840,C00147,621.27,ATM,2026-03-28 05:01:00,Servicios,Transferencia
TX0001841,C00234,159.97,POS,2026-02-12 16:51:00,Farmacia,Compra
TX0001842,C00405,520.71,App,2026-04-14 23:34:00,Retail,Transferencia
TX0001843,C00419,1011.18,Web,2026-02-23 11:13:00,Viajes,Compra
TX0001844,C00281,526.82,POS,2026-04-05 17:48:00,Supermercado,Transferencia
TX0001845,C00392,277.05,App,2026-04-07 19:54:00,Gasolinera,Transferencia
TX0001846,C00219,12.2,ATM,2026-04-20 17:24:00,Farmacia,Retiro
TX0001847,C00351,1502.57,POS,2026-01-31 07:16:00,Gasolinera,Transferencia
TX0001848,C00272,407.1,POS,2026-03-16 22:37:00,Farmacia,Transferencia
TX0001849,C00415,745.76,POS,2026-01-25 04:08:00,Supermercado,Compra
TX0001850,C00167,568.4,App,2026-02-07 13:17:00,Gasolinera,Transferencia
TX0001851,C00253,560.78,POS,2026-03-12 11:54:00,Restaurante,Pago
TX0001852,C00039,307.6,App,2026-02-18 22:10:00,Restaurante,Transferencia
TX0001853,C00254,941.53,App,2026-04-16 22:02:00,Retail,Pago
TX0001854,C00391,381.88,App,2026-04-10 19:41:00,Supermercado,Retiro
TX0001855,C00375,448.2,App,2026-02-27 15:26:00,Servicios,Compra
TX0001856,C00434,61.89,App,2026-03-13 12:44:00,Viajes,Compra
TX0001857,C00328,73.99,POS,2026-03-19 01:55:00,Viajes,Compra
TX0001858,C00126,111.63,POS,2026-02-01 12:25:00,Gasolinera,Pago
TX0001859,C00232,478.33,App,2026-03-14 05:37:00,Retail,Compra
TX0001860,C00058,195.71,Web,2026-02-24 12:10:00,Retail,Pago
TX0001861,C00046,622.45,App,2026-03-23 04:55:00,Servicios,Pago
TX0001862,C00232,812.87,ATM,2026-01-25 19:49:00,Ecommerce,Transferencia
TX0001863,C00255,1128.32,POS,2026-02-16 10:14:00,Ecommerce,Compra
TX0001864,C00062,122.1,App,2026-03-10 05:01:00,Ecommerce,Compra
TX0001865,C00102,833.37,POS,2026-04-05 23:40:00,Farmacia,Compra
TX0001866,C00153,114.98,App,2026-04-11 04:40:00,Supermercado,Transferencia
TX0001867,C00153,737.43,Web,2026-02-21 15:38:00,Ecommerce,Compra
TX0001868,C00135,359.89,Web,2026-03-28 00:55:00,Restaurante,Transferencia
TX0001869,C00416,363.23,POS,2026-03-10 02:03:00,Servicios,Compra
TX0001870,C00288,27.03,App,2026-04-11 19:14:00,Retail,Pago
TX0001871,C00371,75.1,App,2026-02-12 13:51:00,Farmacia,Compra
TX0001872,C00237,1481.96,POS,2026-02-01 09:18:00,Viajes,Pago
TX0001873,C00352,3271.84,POS,2026-01-24 23:09:00,Farmacia,Compra
TX0001874,C00172,401.03,App,2026-04-04 11:22:00,Gasolinera,Compra
TX0001875,C00026,455.91,App,2026-04-13 21:40:00,Retail,Retiro
TX0001876,C00362,148.59,POS,2026-02-23 02:12:00,Gasolinera,Transferencia
TX0001877,C00437,1536.67,POS,2026-01-25 12:24:00,Ecommerce,Transferencia
TX0001878,C00423,1686.82,App,2026-02-07 19:10:00,Supermercado,Compra
TX0001879,C00153,523.44,App,2026-03-17 07:13:00,Farmacia,Transferencia
TX0001880,C00046,119.82,POS,2026-01-24 05:33:00,Supermercado,Compra
TX0001881,C00318,284.34,ATM,2026-04-03 02:35:00,Retail,Transferencia
TX0001882,C00041,445.43,POS,2026-04-01 12:28:00,Ecommerce,Transferencia
TX0001883,C00382,875.36,App,2026-03-03 20:25:00,Restaurante,Compra
TX0001884,C00333,127.69,App,2026-02-07 22:01:00,Servicios,Retiro
TX0001885,C00163,1205.77,App,2026-02-11 18:24:00,Gasolinera,Compra
TX0001886,C00338,598.47,POS,2026-03-05 10:14:00,Farmacia,Transferencia
TX0001887,C00393,430.5,POS,2026-04-13 22:54:00,Viajes,Compra
TX0001888,C00402,281.51,App,2026-03-21 03:43:00,Viajes,Compra
TX0001889,C00178,274.1,Web,2026-02-09 22:50:00,Servicios,Transferencia
TX0001890,C00023,2411.87,Web,2026-03-21 10:14:00,Viajes,Pago
TX0001891,C00094,1708.91,POS,2026-02-06 19:39:00,Ecommerce,Pago
TX0001892,C00018,890.68,App,2026-03-12 10:04:00,Farmacia,Retiro
TX0001893,C00391,1397.05,Web,2026-03-13 01:44:00,Retail,Pago
TX0001894,C00126,157.9,POS,2026-03-14 04:15:00,Servicios,Compra
TX0001895,C00265,482.01,Web,2026-04-18 08:15:00,Retail,Compra
TX0001896,C00293,1377.25,App,2026-04-10 07:17:00,Servicios,Transferencia
TX0001897,C00261,187.39,App,2026-04-19 21:15:00,Servicios,Transferencia
TX0001898,C00016,1341.42,POS,2026-04-11 11:19:00,Retail,Transferencia
TX0001899,C00260,445.47,App,2026-02-12 06:18:00,Farmacia,Compra
TX0001900,C00027,1495.87,App,2026-04-14 03:47:00,Supermercado,Pago
TX0001901,C00004,10.32,App,2026-03-08 12:54:00,Farmacia,Retiro
TX0001902,C00411,457.82,App,2026-02-11 20:33:00,Servicios,Pago
TX0001903,C00208,743.19,ATM,2026-02-28 13:44:00,Supermercado,Retiro
TX0001904,C00207,554.23,ATM,2026-01-24 14:05:00,Restaurante,Pago
TX0001905,C00036,696.76,POS,2026-04-20 19:10:00,Ecommerce,Compra
TX0001906,C00335,642.69,App,2026-04-06 19:31:00,Restaurante,Retiro
TX0001907,C00346,1970.01,POS,2026-04-04 17:13:00,Farmacia,Transferencia
TX0001908,C00261,2863.46,Web,2026-04-18 08:49:00,Servicios,Compra
TX0001909,C00289,139.19,ATM,2026-01-24 05:15:00,Ecommerce,Retiro
TX0001910,C00175,126.47,App,2026-02-19 05:33:00,Farmacia,Compra
TX0001911,C00343,604.13,ATM,2026-04-02 00:29:00,Viajes,Pago
TX0001912,C00353,361.88,POS,2026-03-16 16:49:00,Viajes,Compra
TX0001913,C00222,587.57,Web,2026-04-22 11:29:00,Viajes,Pago
TX0001914,C00203,373.18,ATM,2026-04-13 15:11:00,Ecommerce,Compra
TX0001915,C00158,328.68,ATM,2026-04-04 00:38:00,Supermercado,Compra
TX0001916,C00238,3336.2,App,2026-03-03 09:56:00,Servicios,Compra
TX0001917,C00224,247.65,ATM,2026-04-16 04:06:00,Retail,Compra
TX0001918,C00413,1143.75,Web,2026-02-22 18:03:00,Gasolinera,Retiro
TX0001919,C00069,744.3,POS,2026-01-23 13:24:00,Retail,Compra
TX0001920,C00266,641.97,Web,2026-02-17 19:07:00,Retail,Retiro
TX0001921,C00433,909.22,App,2026-03-23 03:13:00,Ecommerce,Compra
TX0001922,C00430,549.61,POS,2026-03-20 04:32:00,Restaurante,Compra
TX0001923,C00309,407.02,App,2026-03-09 14:15:00,Ecommerce,Retiro
TX0001924,C00015,1593.29,POS,2026-04-21 21:52:00,Farmacia,Pago
TX0001925,C00312,1043.15,POS,2026-03-24 23:31:00,Gasolinera,Retiro
TX0001926,C00389,279.52,Web,2026-04-17 12:24:00,Restaurante,Compra
TX0001927,C00394,316.38,ATM,2026-01-24 10:00:00,Gasolinera,Compra
TX0001928,C00260,121.86,Web,2026-04-12 22:43:00,Servicios,Compra
TX0001929,C00303,1367.02,App,2026-03-18 19:42:00,Servicios,Pago
TX0001930,C00151,3013.93,App,2026-03-13 01:42:00,Ecommerce,Retiro
TX0001931,C00028,450.87,App,2026-03-25 15:19:00,Servicios,Compra
TX0001932,C00050,852.7,Web,2026-02-08 18:19:00,Ecommerce,Retiro
TX0001933,C00283,658.11,ATM,2026-01-24 02:41:00,Retail,Compra
TX0001934,C00288,1024.83,App,2026-03-18 12:34:00,Retail,Pago
TX0001935,C00234,462.22,POS,2026-02-07 07:33:00,Viajes,Transferencia
TX0001936,C00183,226.44,App,2026-04-18 13:59:00,Viajes,Transferencia
TX0001937,C00167,505.02,Web,2026-02-07 16:44:00,Farmacia,Compra
TX0001938,C00300,80.0,POS,2026-02-10 06:17:00,Ecommerce,Compra
TX0001939,C00180,61.38,POS,2026-02-25 19:27:00,Ecommerce,Compra
TX0001940,C00375,737.53,App,2026-04-11 04:28:00,Supermercado,Compra
TX0001941,C00447,61.49,POS,2026-04-20 06:21:00,Gasolinera,Retiro
TX0001942,C00127,349.04,POS,2026-01-27 12:38:00,Servicios,Transferencia
TX0001943,C00441,355.14,POS,2026-04-18 00:59:00,Farmacia,Pago
TX0001944,C00371,458.17,POS,2026-04-05 17:57:00,Ecommerce,Pago
TX0001945,C00072,836.22,App,2026-03-04 08:35:00,Supermercado,Pago
TX0001946,C00360,441.92,ATM,2026-02-28 15:32:00,Gasolinera,Transferencia
TX0001947,C00426,713.73,ATM,2026-03-25 19:07:00,Ecommerce,Transferencia
TX0001948,C00449,257.05,POS,2026-03-07 12:38:00,Viajes,Compra
TX0001949,C00440,423.59,POS,2026-03-19 05:22:00,Supermercado,Compra
TX0001950,C00423,2305.4,ATM,2026-02-20 08:05:00,Farmacia,Pago
TX0001951,C00214,811.82,App,2026-03-23 02:46:00,Restaurante,Pago
TX0001952,C00252,222.6,POS,2026-03-03 23:26:00,Servicios,Pago
TX0001953,C00310,1195.5,App,2026-01-28 22:55:00,Servicios,Transferencia
TX0001954,C00219,431.64,ATM,2026-02-22 12:47:00,Servicios,Compra
TX0001955,C00180,89.17,POS,2026-02-09 02:00:00,Gasolinera,Pago
TX0001956,C00393,232.24,POS,2026-04-02 09:24:00,Restaurante,Pago
TX0001957,C00121,443.09,App,2026-01-24 06:41:00,Gasolinera,Compra
TX0001958,C00286,735.32,App,2026-03-16 13:05:00,Farmacia,Pago
TX0001959,C00308,481.85,App,2026-02-18 02:12:00,Viajes,Compra
TX0001960,C00371,580.02,Web,2026-04-17 20:16:00,Viajes,Retiro
TX0001961,C00441,845.4,App,2026-03-25 07:05:00,Farmacia,Compra
TX0001962,C00317,509.2,Web,2026-02-02 15:12:00,Farmacia,Compra
TX0001963,C00044,549.0,POS,2026-04-20 06:35:00,Ecommerce,Retiro
TX0001964,C00273,340.69,POS,2026-02-25 16:17:00,Farmacia,Transferencia
TX0001965,C00311,767.14,Web,2026-03-02 01:42:00,Retail,Compra
TX0001966,C00334,1190.78,App,2026-04-01 14:10:00,Restaurante,Compra
TX0001967,C00045,764.24,Web,2026-04-20 18:15:00,Servicios,Compra
TX0001968,C00037,130.73,App,2026-03-29 19:06:00,Viajes,Transferencia
TX0001969,C00082,1261.03,POS,2026-04-16 14:51:00,Servicios,Pago
TX0001970,C00041,6.91,App,2026-02-05 02:46:00,Ecommerce,Compra
TX0001971,C00149,200.16,ATM,2026-04-01 05:54:00,Servicios,Transferencia
TX0001972,C00159,1506.59,POS,2026-03-12 05:03:00,Viajes,Compra
TX0001973,C00237,853.03,Web,2026-03-30 16:05:00,Ecommerce,Transferencia
TX0001974,C00003,1097.91,Web,2026-04-10 04:43:00,Farmacia,Compra
TX0001975,C00304,501.35,POS,2026-03-04 06:00:00,Ecommerce,Transferencia
TX0001976,C00432,168.81,Web,2026-02-06 14:44:00,Restaurante,Retiro
TX0001977,C00130,610.34,App,2026-03-20 20:10:00,Restaurante,Compra
TX0001978,C00413,430.36,POS,2026-03-02 19:14:00,Ecommerce,Transferencia
TX0001979,C00176,259.9,POS,2026-04-08 00:54:00,Servicios,Transferencia
TX0001980,C00183,447.23,POS,2026-02-10 14:03:00,Retail,Transferencia
TX0001981,C00367,222.58,POS,2026-04-18 22:25:00,Ecommerce,Compra
TX0001982,C00416,252.8,Web,2026-03-05 04:25:00,Farmacia,Retiro
TX0001983,C00410,480.95,POS,2026-01-30 07:17:00,Farmacia,Compra
TX0001984,C00099,28.41,ATM,2026-02-07 19:28:00,Servicios,Transferencia
TX0001985,C00250,132.82,Web,2026-01-29 01:27:00,Viajes,Compra
TX0001986,C00003,1924.76,POS,2026-04-02 08:25:00,Servicios,Pago
TX0001987,C00092,193.49,POS,2026-01-29 17:39:00,Servicios,Compra
TX0001988,C00374,263.07,App,2026-02-01 07:30:00,Farmacia,Transferencia
TX0001989,C00270,524.92,POS,2026-03-08 13:20:00,Farmacia,Transferencia
TX0001990,C00144,122.61,Web,2026-03-24 00:52:00,Farmacia,Compra
TX0001991,C00169,310.99,Web,2026-02-25 10:38:00,Farmacia,Transferencia
TX0001992,C00343,401.01,ATM,2026-04-15 07:10:00,Servicios,Transferencia
TX0001993,C00110,407.65,POS,2026-02-06 12:34:00,Viajes,Compra
TX0001994,C00265,1466.74,Web,2026-03-20 19:15:00,Farmacia,Retiro
TX0001995,C00111,532.1,POS,2026-04-22 14:25:00,Farmacia,Transferencia
TX0001996,C00158,172.14,Web,2026-04-02 20:57:00,Gasolinera,Transferencia
TX0001997,C00178,139.89,POS,2026-03-06 06:46:00,Ecommerce,Pago
TX0001998,C00122,661.05,App,2026-02-25 04:17:00,Viajes,Compra
TX0001999,C00317,567.54,POS,2026-02-22 00:06:00,Supermercado,Compra
TX0002000,C00179,151.08,App,2026-03-03 03:33:00,Viajes,Compra
TX0002001,C00141,694.95,App,2026-02-17 17:01:00,Supermercado,Compra
TX0002002,C00088,40.77,POS,2026-02-22 02:25:00,Restaurante,Transferencia
TX0002003,C00353,230.9,App,2026-03-24 04:07:00,Viajes,Retiro
TX0002004,C00200,404.23,POS,2026-02-25 07:25:00,Farmacia,Compra
TX0002005,C00134,171.92,POS,2026-03-28 10:13:00,Viajes,Retiro
TX0002006,C00389,369.62,Web,2026-03-09 06:02:00,Farmacia,Transferencia
TX0002007,C00192,163.6,POS,2026-04-13 18:46:00,Farmacia,Pago
TX0002008,C00191,393.12,ATM,2026-02-13 03:55:00,Farmacia,Transferencia
TX0002009,C00102,455.6,POS,2026-02-28 19:04:00,Farmacia,Retiro
TX0002010,C00414,574.53,POS,2026-02-20 00:02:00,Gasolinera,Transferencia
TX0002011,C00219,206.2,Web,2026-02-09 14:04:00,Viajes,Compra
TX0002012,C00404,314.14,App,2026-02-27 05:48:00,Retail,Compra
TX0002013,C00352,1745.06,App,2026-04-13 13:33:00,Retail,Transferencia
TX0002014,C00336,251.02,Web,2026-01-29 15:24:00,Restaurante,Compra
TX0002015,C00368,946.91,POS,2026-01-31 02:52:00,Ecommerce,Compra
TX0002016,C00324,621.15,POS,2026-02-08 21:58:00,Viajes,Compra
TX0002017,C00153,363.37,POS,2026-02-14 05:02:00,Restaurante,Retiro
TX0002018,C00144,675.51,App,2026-03-07 17:36:00,Servicios,Retiro
TX0002019,C00222,286.72,POS,2026-03-11 14:40:00,Viajes,Pago
TX0002020,C00021,391.4,ATM,2026-03-16 08:35:00,Ecommerce,Pago
TX0002021,C00397,211.22,App,2026-01-29 22:54:00,Ecommerce,Pago
TX0002022,C00423,1583.36,POS,2026-04-13 08:39:00,Farmacia,Transferencia
TX0002023,C00154,423.81,POS,2026-04-16 18:54:00,Ecommerce,Retiro
TX0002024,C00051,864.87,App,2026-02-24 08:09:00,Servicios,Transferencia
TX0002025,C00124,1002.26,App,2026-01-25 10:46:00,Gasolinera,Retiro
TX0002026,C00337,1115.08,App,2026-04-20 12:46:00,Supermercado,Compra
TX0002027,C00304,213.74,App,2026-03-08 10:51:00,Farmacia,Retiro
TX0002028,C00075,1301.59,POS,2026-04-16 23:16:00,Viajes,Transferencia
TX0002029,C00157,194.49,Web,2026-02-15 12:54:00,Servicios,Transferencia
TX0002030,C00281,133.4,App,2026-04-11 00:19:00,Retail,Compra
TX0002031,C00067,108.71,POS,2026-02-18 15:23:00,Farmacia,Transferencia
TX0002032,C00391,2560.93,POS,2026-03-28 12:32:00,Restaurante,Compra
TX0002033,C00225,558.62,POS,2026-02-28 21:56:00,Servicios,Compra
TX0002034,C00188,155.26,App,2026-04-21 22:11:00,Ecommerce,Retiro
TX0002035,C00049,1121.01,POS,2026-01-29 12:58:00,Supermercado,Transferencia
TX0002036,C00365,439.72,POS,2026-04-13 15:42:00,Farmacia,Retiro
TX0002037,C00197,427.07,App,2026-03-09 10:25:00,Servicios,Retiro
TX0002038,C00099,206.09,App,2026-03-23 06:56:00,Servicios,Compra
TX0002039,C00394,486.96,POS,2026-03-21 20:27:00,Ecommerce,Pago
TX0002040,C00429,265.95,POS,2026-04-06 03:45:00,Supermercado,Compra
TX0002041,C00287,401.14,Web,2026-03-12 18:53:00,Servicios,Pago
TX0002042,C00022,266.03,POS,2026-02-08 12:34:00,Gasolinera,Compra
TX0002043,C00126,247.66,App,2026-03-04 14:20:00,Gasolinera,Compra
TX0002044,C00136,1851.66,App,2026-04-13 01:54:00,Supermercado,Transferencia
TX0002045,C00152,673.4,POS,2026-04-14 08:15:00,Gasolinera,Retiro
TX0002046,C00020,557.81,App,2026-02-25 12:31:00,Ecommerce,Pago
TX0002047,C00103,494.95,Web,2026-04-16 02:05:00,Restaurante,Pago
TX0002048,C00071,1094.12,App,2026-02-08 00:09:00,Restaurante,Retiro
TX0002049,C00118,590.48,ATM,2026-04-05 13:35:00,Restaurante,Pago
TX0002050,C00262,244.52,POS,2026-02-25 07:08:00,Retail,Compra
TX0002051,C00431,810.84,POS,2026-03-02 15:55:00,Restaurante,Transferencia
TX0002052,C00072,177.56,App,2026-02-28 13:49:00,Servicios,Compra
TX0002053,C00096,239.5,POS,2026-04-08 09:37:00,Servicios,Pago
TX0002054,C00053,434.71,App,2026-03-03 07:59:00,Servicios,Compra
TX0002055,C00142,164.97,POS,2026-03-16 03:29:00,Viajes,Compra
TX0002056,C00221,512.63,POS,2026-03-02 22:42:00,Retail,Compra
TX0002057,C00406,1284.03,POS,2026-01-27 15:18:00,Servicios,Compra
TX0002058,C00356,1456.8,Web,2026-04-21 16:32:00,Supermercado,Compra
TX0002059,C00339,70.29,Web,2026-03-29 00:34:00,Servicios,Pago
TX0002060,C00446,607.26,ATM,2026-02-03 12:34:00,Servicios,Compra
TX0002061,C00038,660.09,POS,2026-04-21 14:19:00,Ecommerce,Transferencia
TX0002062,C00129,276.71,App,2026-01-30 00:29:00,Ecommerce,Pago
TX0002063,C00033,15.27,App,2026-02-14 10:27:00,Servicios,Compra
TX0002064,C00195,1176.18,ATM,2026-02-04 20:50:00,Ecommerce,Transferencia
TX0002065,C00113,140.95,Web,2026-02-16 23:54:00,Gasolinera,Compra
TX0002066,C00180,531.82,POS,2026-02-13 13:55:00,Servicios,Transferencia
TX0002067,C00095,2388.77,POS,2026-04-16 02:04:00,Retail,Compra
TX0002068,C00292,131.22,POS,2026-04-08 20:42:00,Viajes,Compra
TX0002069,C00127,205.03,App,2026-02-28 09:17:00,Viajes,Compra
TX0002070,C00004,556.39,POS,2026-03-27 17:51:00,Supermercado,Transferencia
