loan_id,customer_id,producto,fecha_desembolso,monto_desembolsado,saldo_actual,plazo_meses,tasa_anual,estado_credito,dias_mora,bucket_mora,provision,cuota_mensual,ingresos_estimados,ratio_cuota_ingreso
L000652,C00729,Tarjeta,2025-07-06,61971.14,30895.44,60,0.2305,Cancelado,0,0,308.95,1270.92,21540.28,0.059
L000653,C01178,Hipotecario,2023-01-18,22013.27,17456.26,36,0.1879,Vigente,0,0,174.56,726.38,15171.38,0.0479
L000654,C00154,Tarjeta,2024-11-04,44115.64,37748.28,12,0.2324,Vigente,0,0,377.48,4530.68,2888.01,1.5688
L000655,C00092,Capital de Trabajo,2023-03-02,82091.31,66115.45,24,0.2738,Vigente,0,0,661.15,4357.0,19218.53,0.2267
L000656,C00338,Capital de Trabajo,2023-08-14,64481.77,30110.52,72,0.0929,Vigente,2,1-30,903.32,978.78,18963.44,0.0516
L000657,C01155,Tarjeta,2023-04-30,62982.48,26915.9,120,0.2811,Vigente,0,0,269.16,672.39,8777.49,0.0766
L000658,C00450,Vehicular,2025-05-20,28459.64,14248.25,72,0.3082,Vigente,0,0,142.48,517.1,12262.89,0.0422
L000659,C00810,Consumo,2023-06-14,38283.51,12831.33,36,0.1338,Vigente,0,0,128.31,1205.72,4103.82,0.2938
L000660,C00787,Consumo,2026-01-12,49941.32,37587.79,48,0.1067,Vigente,0,0,375.88,1151.46,5338.53,0.2157
L000661,C00273,Capital de Trabajo,2024-11-18,118487.08,72938.32,12,0.0839,Vigente,0,0,729.38,10702.35,4588.16,2.3326
L000662,C00588,Tarjeta,2025-09-08,39354.77,20960.93,24,0.0836,Vigente,0,0,209.61,1776.87,14489.29,0.1226
L000663,C00177,Capital de Trabajo,2024-12-05,45455.78,23715.18,24,0.2396,Vigente,0,0,237.15,2347.79,9174.04,0.2559
L000664,C00831,Hipotecario,2025-03-15,3991.97,2449.41,180,0.2527,Vigente,0,0,24.49,27.78,3936.73,0.0071
L000665,C00643,Consumo,2026-01-02,58034.97,50234.31,36,0.1875,Cancelado,0,0,502.34,1914.35,2991.87,0.6399
L000666,C01073,Hipotecario,2025-03-15,13496.74,11950.18,24,0.0939,Refinanciado,0,0,119.5,615.17,11486.52,0.0536
L000667,C00567,Hipotecario,2025-10-25,63061.52,56525.91,36,0.1257,Cancelado,0,0,565.26,1971.9,20663.12,0.0954
L000668,C00666,Hipotecario,2026-01-02,50793.89,29569.81,48,0.1488,Cancelado,0,0,295.7,1215.67,11721.05,0.1037
L000669,C00868,Tarjeta,2024-03-26,7949.98,6666.7,24,0.0996,Vigente,0,0,66.67,364.24,11607.02,0.0314
L000670,C01070,Consumo,2025-03-28,6729.41,2752.96,36,0.1505,Cancelado,0,0,27.53,215.06,11356.51,0.0189
L000671,C00302,Hipotecario,2025-08-20,50509.92,45039.8,72,0.1668,Vigente,0,0,450.4,818.54,20530.75,0.0399
L000672,C00868,Consumo,2026-03-03,8702.64,7257.26,12,0.1072,Cancelado,0,0,72.57,802.96,17478.02,0.0459
L000673,C00912,Tarjeta,2022-07-07,52140.55,51425.99,36,0.1618,Vigente,0,0,514.26,1682.69,10103.06,0.1666
L000674,C00408,Vehicular,2026-03-12,7834.95,2659.48,60,0.1766,Vigente,0,0,26.59,153.64,20465.5,0.0075
L000675,C00822,Consumo,2025-02-24,60555.43,58055.94,48,0.1657,Vigente,0,0,580.56,1470.61,14857.9,0.099
L000676,C01153,Capital de Trabajo,2022-09-05,132512.41,66817.7,48,0.3363,Vigente,0,0,668.18,3689.09,9469.53,0.3896
L000677,C00561,Consumo,2022-11-05,75734.1,47113.52,48,0.3112,Cancelado,0,0,471.14,2068.8,10504.6,0.1969
L000678,C01142,Hipotecario,2022-05-15,14563.53,13348.79,24,0.16,Vigente,0,0,133.49,703.9,8424.58,0.0836
L000679,C00464,Tarjeta,2025-09-01,44012.03,26253.16,12,0.2932,Refinanciado,0,0,262.53,4743.03,2050.24,2.3134
L000680,C00144,Consumo,2025-08-03,30737.1,12317.29,120,0.3124,Vigente,0,0,123.17,336.16,17759.5,0.0189
L000681,C00442,Tarjeta,2024-05-30,42656.07,41266.46,120,0.1306,Cancelado,0,0,412.66,401.89,25018.75,0.0161
L000682,C01181,Hipotecario,2023-09-21,64620.59,32691.66,36,0.2862,Vigente,0,0,326.92,2308.75,37152.87,0.0621
L000683,C00487,Tarjeta,2022-11-26,53064.11,47290.43,12,0.2854,Vigente,0,0,472.9,5684.05,6904.13,0.8233
L000684,C00860,Consumo,2023-08-25,35607.17,29593.86,24,0.2909,Vigente,0,0,295.94,1915.22,8614.06,0.2223
L000685,C01158,Tarjeta,2024-04-30,13787.3,12142.02,48,0.1197,Vigente,0,0,121.42,321.62,2812.91,0.1143
L000686,C00148,Consumo,2023-09-08,24995.22,16133.77,24,0.3171,Vigente,0,0,161.34,1371.72,19997.53,0.0686
L000687,C01095,Consumo,2024-04-07,37959.29,22339.12,36,0.2073,Vigente,0,0,223.39,1273.01,21162.03,0.0602
L000688,C00811,Hipotecario,2025-04-17,207995.71,145616.33,120,0.2525,Vigente,0,0,1456.16,2170.96,17937.93,0.121
L000689,C00666,Tarjeta,2026-02-23,16131.8,4900.56,60,0.2173,Vigente,0,0,49.01,327.29,2679.93,0.1221
L000690,C00090,Consumo,2022-05-30,63163.1,22554.83,180,0.2503,Vigente,0,0,225.55,438.74,3842.73,0.1142
L000691,C00199,Capital de Trabajo,2023-11-20,105297.39,47259.42,60,0.1753,Cancelado,0,0,472.59,2062.6,13325.31,0.1548
L000692,C01185,Tarjeta,2024-04-07,36832.61,22560.55,36,0.3033,Vigente,45,31-60,2256.05,1333.44,8500.14,0.1569
L000693,C00538,Consumo,2024-05-18,17022.72,4333.4,72,0.2397,Vigente,0,0,43.33,293.1,12058.81,0.0243
L000694,C01145,Hipotecario,2025-01-20,45630.29,21692.41,24,0.308,Vigente,0,0,216.92,2486.85,4823.4,0.5156
L000695,C00301,Consumo,2022-05-15,31254.82,26046.01,36,0.1551,Vigente,0,0,260.46,1002.85,7777.93,0.1289
L000696,C00724,Capital de Trabajo,2024-08-06,43091.53,20220.7,12,0.2233,Vigente,0,0,202.21,4392.82,8472.28,0.5185
L000697,C00963,Tarjeta,2025-08-09,23689.93,12737.74,24,0.1773,Vigente,0,0,127.38,1162.09,2117.47,0.5488
L000698,C00068,Capital de Trabajo,2024-02-06,9434.09,6011.15,36,0.2118,Vigente,0,0,60.11,317.56,15934.07,0.0199
L000699,C00459,Consumo,2024-03-11,40938.2,32279.14,120,0.1578,Vigente,0,0,322.79,394.99,8082.41,0.0489
L000700,C00398,Consumo,2023-10-19,43891.59,13609.43,48,0.3236,Vigente,0,0,136.09,1210.31,9945.26,0.1217
L000701,C00620,Capital de Trabajo,2025-05-12,52325.97,26491.71,24,0.1737,Vigente,61,61-90,6622.93,2558.96,11183.28,0.2288
L000702,C01164,Consumo,2023-10-13,52700.3,20759.47,120,0.2954,Vigente,0,0,207.59,568.9,14996.09,0.0379
L000703,C00730,Consumo,2022-12-25,21401.25,6613.26,12,0.2308,Vigente,0,0,66.13,2195.05,10408.26,0.2109
L000704,C00556,Hipotecario,2023-11-28,15325.79,13729.57,24,0.1062,Vigente,0,0,137.3,706.39,11625.8,0.0608
L000705,C00781,Capital de Trabajo,2022-10-28,55645.9,26174.59,48,0.2394,Vigente,0,0,261.75,1436.82,17069.73,0.0842
L000706,C00894,Consumo,2025-02-05,27608.72,25550.84,48,0.2839,Refinanciado,0,0,255.51,738.48,4443.44,0.1662
L000707,C00610,Tarjeta,2023-08-06,100835.36,85855.29,36,0.1608,Vigente,56,31-60,8585.53,3251.38,20284.55,0.1603
L000708,C00748,Vehicular,2025-08-10,53723.82,42314.38,24,0.1485,Vigente,0,0,423.14,2570.91,19605.63,0.1311
L000709,C00282,Tarjeta,2025-09-07,26116.4,22231.41,36,0.0996,Vigente,0,0,222.31,797.71,14920.43,0.0535
L000710,C00661,Tarjeta,2025-07-17,38060.1,36227.53,24,0.1129,Vigente,0,0,362.28,1764.88,17502.14,0.1008
L000711,C00924,Capital de Trabajo,2025-06-08,35481.89,28440.88,12,0.2719,Vigente,7,1-30,853.23,3760.78,19164.81,0.1962
L000712,C00996,Hipotecario,2025-07-03,14308.24,11498.73,24,0.1425,Cancelado,0,0,114.99,681.13,11700.41,0.0582
L000713,C00746,Capital de Trabajo,2023-10-24,16234.21,9073.68,36,0.2669,Vigente,0,0,90.74,571.31,16877.67,0.0339
L000714,C00087,Capital de Trabajo,2025-03-06,123711.36,95263.47,60,0.3379,Vigente,0,0,952.63,2758.56,20324.32,0.1357
L000715,C01103,Capital de Trabajo,2023-09-16,36472.78,9332.79,24,0.1983,Vigente,0,0,93.33,1821.06,12692.46,0.1435
L000716,C00791,Vehicular,2023-08-24,18405.5,16140.58,48,0.2539,Vigente,0,0,161.41,480.81,17120.61,0.0281
L000717,C00304,Consumo,2023-02-11,8041.72,6553.2,12,0.1045,Vigente,0,0,65.53,740.17,7745.83,0.0956
L000718,C00130,Vehicular,2025-01-19,48837.16,25899.08,24,0.2695,Refinanciado,0,0,258.99,2583.28,18890.54,0.1367
L000719,C00596,Tarjeta,2024-06-02,49227.64,37990.42,24,0.2663,Cancelado,0,0,379.9,2597.37,4191.71,0.6196
L000720,C00558,Consumo,2024-09-03,10373.53,2948.97,24,0.1539,Vigente,0,0,29.49,498.75,5880.76,0.0848
L000721,C00899,Vehicular,2023-12-19,48666.32,35541.4,36,0.093,Vigente,0,0,355.41,1477.56,10619.61,0.1391
L000722,C00078,Consumo,2022-08-25,59662.85,42346.33,60,0.0947,Vigente,0,0,423.46,1088.55,5283.47,0.206
L000723,C00784,Consumo,2024-02-13,3505.39,1449.68,36,0.2709,Vigente,0,0,14.5,123.75,9705.0,0.0128
L000724,C00674,Tarjeta,2026-02-05,44993.48,36492.73,180,0.322,Vigente,0,0,364.93,330.45,15261.82,0.0217
L000725,C00238,Tarjeta,2022-10-31,32484.69,8594.68,24,0.3126,Vigente,0,0,85.95,1776.64,4036.25,0.4402
L000726,C01158,Consumo,2023-04-20,150147.36,112688.8,60,0.269,Vigente,0,0,1126.89,3175.62,12183.66,0.2606
L000727,C00278,Consumo,2023-08-07,47867.4,21256.18,24,0.2212,Vigente,0,0,212.56,2435.65,8047.72,0.3027
L000728,C01042,Capital de Trabajo,2024-06-24,149021.61,59430.42,36,0.2394,Vigente,0,0,594.3,5130.48,16598.92,0.3091
L000729,C00524,Tarjeta,2024-07-10,41109.3,24302.99,12,0.1114,Vigente,17,1-30,729.09,3807.41,9056.47,0.4204
L000730,C00180,Consumo,2023-07-23,12571.65,7678.62,60,0.3284,Cancelado,0,0,76.79,278.34,15415.33,0.0181
L000731,C00123,Tarjeta,2023-03-12,36978.94,15819.89,12,0.261,Vigente,0,0,158.2,3885.87,8337.99,0.466
L000732,C01075,Consumo,2023-09-30,183032.24,104369.49,24,0.234,Vigente,5,1-30,3131.08,9410.91,31481.99,0.2989
L000733,C01095,Consumo,2022-11-23,36490.49,9765.83,12,0.2389,Vigente,0,0,97.66,3767.34,9385.04,0.4014
L000734,C00480,Consumo,2023-09-22,23882.19,18295.73,12,0.1771,Vigente,0,0,182.96,2342.64,21186.34,0.1106
L000735,C01043,Tarjeta,2025-12-07,34707.85,33583.23,24,0.3119,Vigente,0,0,335.83,1897.22,4907.77,0.3866
L000736,C00084,Tarjeta,2025-08-26,35637.96,17972.5,36,0.2886,Vigente,0,0,179.72,1275.64,13225.77,0.0965
L000737,C01179,Capital de Trabajo,2024-02-12,25522.56,14036.64,48,0.3013,Vigente,0,0,140.37,691.93,16544.21,0.0418
L000738,C00565,Tarjeta,2023-08-04,54116.49,31185.11,36,0.0961,Vigente,0,0,311.85,1647.7,14389.8,0.1145
L000739,C00619,Tarjeta,2023-06-22,100639.9,33760.02,24,0.2763,Vigente,0,0,337.6,5351.95,3495.82,1.531
L000740,C00357,Consumo,2022-09-22,21238.73,20895.57,120,0.2837,Vigente,0,0,208.96,227.2,9375.82,0.0242
L000741,C00816,Consumo,2025-06-04,32856.23,9174.42,72,0.3107,Refinanciado,0,0,91.74,598.12,18925.36,0.0316
L000742,C00647,Hipotecario,2025-08-02,39360.67,18472.05,36,0.2914,Vigente,0,0,184.72,1411.95,9925.91,0.1422
L000743,C00443,Vehicular,2022-10-03,16989.72,12473.9,72,0.1777,Cancelado,0,0,124.74,277.9,16174.48,0.0172
L000744,C01093,Hipotecario,2024-04-11,17280.62,11642.82,48,0.1841,Vigente,0,0,116.43,426.29,19605.79,0.0217
L000745,C00523,Tarjeta,2025-10-31,170466.77,157869.01,12,0.1543,Vigente,0,0,1578.69,16397.48,38806.44,0.4225
L000746,C00143,Vehicular,2023-06-08,44786.4,31462.84,24,0.1087,Vigente,0,0,314.63,2068.95,2432.7,0.8505
L000747,C00192,Capital de Trabajo,2025-01-02,59580.78,38745.77,36,0.1113,Vigente,0,0,387.46,1839.23,10939.18,0.1681
L000748,C00378,Hipotecario,2026-01-28,4662.32,4560.93,24,0.2484,Vigente,0,0,45.61,242.52,19644.41,0.0123
L000749,C00581,Hipotecario,2024-07-17,8713.75,6313.06,72,0.1136,Vigente,0,0,63.13,134.77,2859.7,0.0471
L000750,C00535,Capital de Trabajo,2022-12-13,166202.74,153709.47,12,0.097,Vigente,0,0,1537.09,15193.7,4186.74,3.629
L000751,C01033,Consumo,2025-02-22,50929.71,18664.96,36,0.2964,Cancelado,0,0,186.65,1834.04,2484.28,0.7383
L000752,C00093,Vehicular,2026-01-01,89394.03,38213.94,36,0.2401,Vigente,0,0,382.14,3079.38,19512.03,0.1578
L000753,C00529,Vehicular,2023-08-14,40718.83,11283.78,180,0.2711,Refinanciado,0,0,112.84,287.54,8292.71,0.0347
L000754,C01178,Vehicular,2023-03-28,62473.09,45201.92,24,0.1441,Vigente,0,0,452.02,2978.14,6690.4,0.4451
L000755,C00405,Tarjeta,2025-06-04,17715.72,5742.55,72,0.1093,Vigente,0,0,57.43,272.95,2655.71,0.1028
L000756,C00840,Tarjeta,2023-08-01,35620.76,34380.42,36,0.245,Vigente,0,0,343.8,1231.88,18760.41,0.0657
L000757,C01173,Tarjeta,2022-10-25,42439.52,28593.89,12,0.2257,Vigente,0,0,285.94,4334.84,8451.33,0.5129
L000758,C00889,Consumo,2023-04-16,25070.71,11687.04,48,0.1801,Vigente,0,0,116.87,616.37,5725.39,0.1077
L000759,C00422,Vehicular,2022-09-11,68287.93,44194.84,48,0.2386,Vigente,0,0,441.95,1762.11,19628.81,0.0898
L000760,C00472,Tarjeta,2026-02-10,39161.52,20257.24,24,0.3346,Vigente,0,0,202.57,2177.71,19268.6,0.113
L000761,C00893,Consumo,2025-02-22,159463.53,111199.45,24,0.2941,Vigente,0,0,1111.99,8598.41,7342.53,1.171
L000762,C00547,Consumo,2026-02-11,63452.08,18341.9,72,0.2905,Vigente,0,0,183.42,1137.29,8913.2,0.1276
L000763,C00631,Capital de Trabajo,2022-11-07,149235.51,145825.39,60,0.1775,Vigente,0,0,1458.25,2928.75,5307.51,0.5518
L000764,C01038,Capital de Trabajo,2025-06-12,96985.43,71876.72,12,0.1935,Vigente,0,0,718.77,9646.01,15634.06,0.617
L000765,C00778,Vehicular,2022-05-25,30689.46,27623.28,48,0.317,Vigente,0,0,276.23,842.04,9763.78,0.0862
L000766,C00364,Hipotecario,2023-07-04,55332.65,41966.12,24,0.2292,Vigente,0,0,419.66,2833.95,8938.06,0.3171
L000767,C00119,Consumo,2025-10-16,46271.31,30279.92,36,0.2029,Cancelado,0,0,302.8,1546.1,12112.4,0.1276
L000768,C00546,Consumo,2023-06-02,25133.87,7846.5,48,0.3204,Vigente,0,0,78.47,691.39,3863.88,0.1789
L000769,C01193,Tarjeta,2022-12-31,35168.93,30006.51,24,0.2471,Vigente,0,0,300.07,1827.47,12647.58,0.1445
L000770,C00522,Hipotecario,2025-05-13,5214.83,2161.68,36,0.2261,Vigente,0,0,21.62,177.61,16631.21,0.0107
L000771,C00634,Vehicular,2023-02-14,28119.2,26629.2,24,0.2023,Vigente,0,0,266.29,1408.65,8587.93,0.164
L000772,C00963,Consumo,2025-02-14,28272.85,15484.89,24,0.3365,Vigente,0,0,154.85,1574.44,18395.12,0.0856
L000773,C00958,Consumo,2026-01-16,21598.2,7012.09,180,0.1198,Vigente,0,0,70.12,134.36,7989.52,0.0168
L000774,C00883,Tarjeta,2022-09-16,16212.99,6687.24,36,0.1371,Cancelado,0,0,66.87,512.11,18857.35,0.0272
L000775,C00780,Tarjeta,2022-11-19,6498.02,5017.6,36,0.1345,Cancelado,0,0,50.18,204.78,6626.36,0.0309
L000776,C00871,Consumo,2023-08-01,56797.87,27456.32,12,0.1809,Vigente,0,0,274.56,5589.38,18970.81,0.2946
L000777,C00516,Tarjeta,2023-06-28,10750.84,5784.81,60,0.1339,Vigente,0,0,57.85,203.17,16629.82,0.0122
L000778,C00938,Tarjeta,2026-02-12,163481.07,118441.98,12,0.168,Vigente,0,0,1184.42,15912.16,16602.87,0.9584
L000779,C00866,Consumo,2022-09-24,33735.65,29586.34,24,0.3377,Refinanciado,0,0,295.86,1880.34,2747.34,0.6844
L000780,C00106,Hipotecario,2025-08-22,9675.15,9375.45,12,0.1877,Vigente,0,0,93.75,957.6,2233.09,0.4288
L000781,C01109,Consumo,2024-04-22,172787.66,153373.98,72,0.1237,Vigente,0,0,1533.74,2696.69,20632.57,0.1307
L000782,C00214,Tarjeta,2025-03-02,10607.21,7087.09,120,0.1254,Vigente,0,0,70.87,99.48,21129.15,0.0047
L000783,C01145,Hipotecario,2023-01-04,27186.79,21625.24,24,0.1409,Vigente,29,1-30,648.76,1292.39,8863.0,0.1458
L000784,C01156,Capital de Trabajo,2022-05-20,95440.1,90233.77,24,0.2195,Vigente,0,0,902.34,4849.55,20624.43,0.2351
L000785,C00850,Tarjeta,2025-12-21,20915.73,8329.39,36,0.1285,Vigente,0,0,83.29,655.65,11488.57,0.0571
L000786,C00197,Consumo,2024-03-06,104118.38,29978.98,48,0.1681,Vigente,0,0,299.79,2533.76,11764.66,0.2154
L000787,C00019,Consumo,2025-09-04,22212.75,12494.73,180,0.1275,Vigente,0,0,124.95,139.14,16826.08,0.0083
L000788,C00642,Hipotecario,2025-05-17,21186.04,16091.99,24,0.1727,Vigente,0,0,160.92,1035.2,13221.96,0.0783
L000789,C01036,Capital de Trabajo,2024-10-14,99490.94,89628.54,24,0.192,Cancelado,0,0,896.29,4941.38,14813.68,0.3336
L000790,C01105,Hipotecario,2025-05-08,220143.09,113841.54,12,0.3393,Vigente,0,0,1138.42,24569.8,26148.84,0.9396
L000791,C00330,Consumo,2022-12-22,40941.97,17824.45,12,0.3,Vigente,0,0,178.24,4435.38,2154.82,2.0584
L000792,C00866,Tarjeta,2026-02-14,30577.25,9566.29,36,0.3138,Vigente,0,0,95.66,1115.9,5046.45,0.2211
L000793,C00774,Tarjeta,2022-10-12,28891.71,15153.42,36,0.1602,Vigente,0,0,151.53,931.12,9971.29,0.0934
L000794,C00392,Tarjeta,2024-11-09,61064.79,34074.59,60,0.2233,Vigente,0,0,340.75,1245.01,7449.16,0.1671
L000795,C00637,Tarjeta,2023-06-21,45116.73,23276.09,36,0.227,Vigente,0,0,232.76,1537.73,21019.84,0.0732
L000796,C00307,Tarjeta,2023-04-05,51519.07,40012.8,48,0.1334,Vigente,0,0,400.13,1216.49,11432.22,0.1064
L000797,C00895,Capital de Trabajo,2024-01-14,54878.13,45592.69,60,0.152,Vigente,0,0,455.93,1053.66,7101.62,0.1484
L000798,C00652,Consumo,2024-07-09,8352.01,4186.75,120,0.1557,Vigente,0,0,41.87,80.44,17526.63,0.0046
L000799,C00841,Hipotecario,2024-01-07,29161.01,26718.22,24,0.2744,Vigente,0,0,267.18,1548.45,9629.15,0.1608
L000800,C01026,Tarjeta,2023-12-05,54296.16,18143.12,24,0.284,Refinanciado,36,31-60,1814.31,2904.84,21809.42,0.1332
L000801,C00520,Consumo,2025-02-04,63446.99,41077.13,24,0.1739,Vigente,0,0,410.77,3103.35,18837.5,0.1647
L000802,C00636,Consumo,2024-03-25,29596.9,11623.51,12,0.2349,Vigente,0,0,116.24,3045.77,19501.35,0.1562
L000803,C00740,Tarjeta,2024-09-10,13698.84,4568.18,60,0.0889,Refinanciado,0,0,45.68,248.61,6148.51,0.0404
L000804,C00469,Consumo,2022-07-06,16805.52,15186.91,36,0.3256,Vigente,0,0,151.87,618.82,2483.19,0.2492
L000805,C00212,Capital de Trabajo,2026-01-19,142328.64,39034.91,60,0.3211,Vigente,0,0,390.35,3133.84,14867.95,0.2108
L000806,C01136,Tarjeta,2023-01-25,43844.1,17351.26,120,0.2587,Vigente,0,0,173.51,459.89,5064.51,0.0908
L000807,C01032,Consumo,2022-11-12,33811.39,32447.04,12,0.3239,Cancelado,0,0,324.47,3730.24,21947.78,0.17
L000808,C00804,Hipotecario,2023-04-18,44104.62,43811.93,48,0.1118,Vigente,0,0,438.12,1021.57,10331.02,0.0989
L000809,C00477,Consumo,2024-11-09,63050.21,28184.91,180,0.1286,Vigente,0,0,281.85,395.32,2703.15,0.1462
L000810,C00874,Consumo,2022-09-19,4914.83,4396.41,120,0.252,Vigente,0,0,43.96,51.28,3851.76,0.0133
L000811,C00460,Consumo,2022-11-11,35679.05,29229.7,60,0.1363,Vigente,0,0,292.3,675.7,3636.16,0.1858
L000812,C00253,Capital de Trabajo,2024-02-19,16178.26,6796.12,24,0.2363,Vigente,0,0,67.96,833.38,11008.83,0.0757
L000813,C00752,Tarjeta,2024-01-13,256631.35,214425.37,12,0.0877,Vigente,0,0,2144.25,23261.49,23958.18,0.9709
L000814,C00981,Tarjeta,2022-05-28,63010.09,29711.32,48,0.12,Vigente,0,0,297.11,1470.24,2232.05,0.6587
L000815,C00854,Vehicular,2022-09-06,34699.85,31555.65,12,0.1417,Vigente,0,0,315.56,3301.4,11029.27,0.2993
L000816,C00236,Capital de Trabajo,2023-11-27,102126.59,95149.53,24,0.0936,Vigente,0,0,951.5,4653.57,5818.78,0.7998
L000817,C00478,Tarjeta,2023-05-28,57702.32,46718.27,36,0.1442,Refinanciado,0,0,467.18,1833.97,21801.34,0.0841
L000818,C00679,Tarjeta,2024-07-02,164709.13,58582.88,72,0.3375,Vigente,0,0,585.83,3059.7,44435.14,0.0689
L000819,C01044,Tarjeta,2024-04-07,56980.53,32101.78,60,0.2552,Vigente,0,0,321.02,1192.03,13107.69,0.0909
L000820,C00216,Consumo,2024-12-17,60940.67,46041.72,120,0.2213,Vigente,0,0,460.42,620.22,3909.33,0.1587
L000821,C00855,Tarjeta,2026-02-08,32790.29,24964.81,24,0.1282,Vigente,0,0,249.65,1541.42,10879.54,0.1417
L000822,C00135,Hipotecario,2023-04-13,10411.28,4178.56,36,0.2336,Vigente,0,0,41.79,356.76,14680.3,0.0243
L000823,C00905,Vehicular,2022-10-29,17354.75,8047.08,48,0.2588,Refinanciado,0,0,80.47,455.13,19899.51,0.0229
L000824,C01153,Consumo,2024-11-09,33706.99,17862.89,12,0.1034,Cancelado,0,0,178.63,3099.36,19752.07,0.1569
L000825,C00410,Tarjeta,2024-09-21,21517.65,8273.86,120,0.3009,Vigente,0,0,82.74,233.27,13379.1,0.0174
L000826,C00086,Hipotecario,2023-12-16,19975.86,14454.64,60,0.2075,Vigente,0,0,144.55,402.01,3530.42,0.1139
L000827,C00556,Hipotecario,2022-10-04,20024.47,13736.18,24,0.1136,Refinanciado,0,0,137.36,929.14,17101.02,0.0543
L000828,C00378,Consumo,2023-10-18,58034.95,28047.36,180,0.2085,Vigente,0,0,280.47,389.64,8092.21,0.0482
L000829,C01075,Hipotecario,2024-01-14,101934.03,91385.28,24,0.3155,Vigente,0,0,913.85,5587.26,27159.64,0.2057
L000830,C00242,Hipotecario,2022-06-27,158094.13,77244.7,36,0.137,Vigente,0,0,772.45,4993.14,48348.05,0.1033
L000831,C00920,Vehicular,2022-05-27,47474.56,21562.26,24,0.3165,Vigente,0,0,215.62,2604.18,3433.57,0.7584
L000832,C00266,Tarjeta,2022-08-27,119415.82,36909.82,12,0.1629,Vigente,0,0,369.1,11572.39,7393.41,1.5652
L000833,C01144,Consumo,2026-03-03,16393.55,4266.31,24,0.2294,Vigente,0,0,42.66,839.76,11529.98,0.0728
L000834,C00712,Consumo,2025-11-14,63585.44,24991.49,60,0.2074,Vigente,0,0,249.91,1279.55,13277.81,0.0964
L000835,C00070,Tarjeta,2025-03-10,232791.86,94408.51,60,0.3086,Vigente,0,0,944.09,5077.19,47193.54,0.1076
L000836,C00057,Consumo,2023-02-05,17733.27,16795.5,24,0.2798,Vigente,0,0,167.96,945.63,17083.4,0.0554
L000837,C00039,Capital de Trabajo,2024-12-29,151524.22,122611.62,120,0.3384,Vigente,0,0,1226.12,1690.0,21548.89,0.0784
L000838,C00801,Tarjeta,2025-04-17,153852.28,69786.7,12,0.0895,Vigente,0,0,697.87,13968.5,7691.51,1.8161
L000839,C01042,Capital de Trabajo,2023-10-25,146008.67,64864.18,12,0.1613,Vigente,0,0,648.64,14129.99,11664.43,1.2114
L000840,C00732,Tarjeta,2023-11-17,26228.32,11308.53,12,0.1443,Vigente,0,0,113.09,2501.09,11707.28,0.2136
L000841,C00825,Consumo,2023-07-13,3706.13,2026.27,36,0.1837,Vigente,0,0,20.26,121.86,14416.08,0.0085
L000842,C00756,Vehicular,2025-04-23,150518.62,40511.02,36,0.2717,Cancelado,0,0,405.11,5317.07,16490.75,0.3224
L000843,C00352,Consumo,2022-06-04,26877.4,15014.82,12,0.2938,Vigente,0,0,150.15,2897.83,13937.02,0.2079
L000844,C00283,Consumo,2023-04-10,14873.26,13910.99,24,0.2125,Vigente,0,0,139.11,751.41,18624.61,0.0403
L000845,C00110,Consumo,2025-03-30,22537.34,14387.41,36,0.0837,Vigente,0,0,143.87,678.44,15020.09,0.0452
L000846,C01017,Tarjeta,2022-10-01,16041.59,9619.22,24,0.3159,Cancelado,0,0,96.19,879.55,15022.61,0.0585
L000847,C00544,Capital de Trabajo,2023-02-27,49363.58,40641.01,120,0.2542,Vigente,0,0,406.41,515.93,18765.16,0.0275
L000848,C00025,Consumo,2024-05-20,60620.32,20741.65,36,0.2611,Vigente,0,0,207.42,2123.56,6948.62,0.3056
L000849,C00843,Vehicular,2023-01-04,40780.91,36380.55,72,0.2141,Cancelado,0,0,363.81,687.67,6462.52,0.1064
L000850,C00791,Vehicular,2023-05-28,10338.98,8295.69,36,0.3109,Vigente,0,0,82.96,376.48,20491.66,0.0184
L000851,C00738,Capital de Trabajo,2025-06-19,35296.95,32496.88,12,0.1441,Vigente,28,1-30,974.91,3365.27,3217.97,1.0458
L000852,C00057,Hipotecario,2024-03-28,40634.53,14752.34,24,0.2566,Vigente,0,0,147.52,2127.56,7432.52,0.2863
L000853,C00180,Consumo,2023-08-28,14890.74,13759.34,24,0.3186,Vigente,0,0,137.59,818.12,21953.46,0.0373
L000854,C00232,Vehicular,2023-07-27,63145.23,32974.7,60,0.3304,Vigente,0,0,329.75,1400.14,12031.22,0.1164
L000855,C00343,Consumo,2023-09-03,51250.25,39164.55,180,0.232,Vigente,0,0,391.65,350.78,15640.85,0.0224
L000856,C00477,Consumo,2024-10-19,58594.25,41384.43,24,0.2735,Vigente,0,0,413.84,3109.16,2612.01,1.1903
L000857,C00576,Tarjeta,2025-08-22,38880.71,34261.86,24,0.1069,Vigente,0,0,342.62,1793.21,17037.64,0.1052
L000858,C00455,Tarjeta,2025-01-22,38021.01,10280.95,12,0.1324,Vigente,0,0,102.81,3587.92,12974.31,0.2765
L000859,C00289,Consumo,2025-12-25,19724.7,6031.75,120,0.2107,Vigente,0,0,60.32,199.01,2222.31,0.0896
